MAE,RMSE,MASE,sMAPE,dataset,run_name,timestamp,fold,model,horizon,weather_scenario,model_uses_covariates,degradation_seed,num_weather_vars,test_imputed,train_imputed
156.27918096394478,221.12333899862776,0.8102853108397553,14.054368242901832,SeoulBikeData,seoul_bike_baseline_v3,2026-01-04T21:00:38.643687,15,ARIMA,6,clean_only,False,42,0,0,48
534.9627449274901,653.0677136414787,2.7752906978890417,27.871306401472868,SeoulBikeData,seoul_bike_baseline_v3,2026-01-04T21:00:39.156033,16,ARIMA,6,clean_only,False,42,0,0,48
990.7721724255504,1048.0506998926758,5.142111405299737,98.46923254158524,SeoulBikeData,seoul_bike_baseline_v3,2026-01-04T21:00:39.718665,17,ARIMA,6,clean_only,False,42,0,0,48
866.0357031200087,1026.7601452892957,4.500114059310704,140.23515922548816,SeoulBikeData,seoul_bike_baseline_v3,2026-01-04T21:00:39.915702,18,ARIMA,6,clean_only,False,42,0,0,48
251.87849011431317,318.5726937250427,1.3100501206911006,22.57245279647535,SeoulBikeData,seoul_bike_baseline_v3,2026-01-04T21:00:40.379512,19,ARIMA,6,clean_only,False,42,0,0,48
985.97833947236,1167.6189798874152,5.393134545574208,69.84073781471959,SeoulBikeData,seoul_bike_baseline_v3,2026-01-04T21:00:41.138214,0,ARIMA,24,clean_only,False,42,0,0,48
887.2341069359389,1041.6297227823654,4.843157735288374,72.33364055010763,SeoulBikeData,seoul_bike_baseline_v3,2026-01-04T21:00:41.664725,1,ARIMA,24,clean_only,False,42,0,0,48
546.5276472985182,725.2734418507284,2.957741685545244,131.12926729214053,SeoulBikeData,seoul_bike_baseline_v3,2026-01-04T21:00:42.149396,2,ARIMA,24,clean_only,False,42,0,0,48
670.4445020933736,792.2329567665378,3.5329124437637804,56.3212456622047,SeoulBikeData,seoul_bike_baseline_v3,2026-01-04T21:00:42.705287,3,ARIMA,24,clean_only,False,42,0,0,48
630.5643380381415,741.423838070533,3.271254603000464,53.79678125881432,SeoulBikeData,seoul_bike_baseline_v3,2026-01-04T21:00:43.305240,4,ARIMA,24,clean_only,False,42,0,0,48
623.422157864784,764.2520112516253,3.2455995310746317,52.953932845995155,SeoulBikeData,seoul_bike_baseline_v3,2026-01-04T21:00:43.809457,5,ARIMA,24,clean_only,False,42,0,0,48
682.973895637168,857.0154657217166,3.552583696064834,58.28993207421862,SeoulBikeData,seoul_bike_baseline_v3,2026-01-04T21:00:44.315669,6,ARIMA,24,clean_only,False,42,0,0,48
1029.883495775645,1213.461490351251,5.35941531916648,71.04051238318343,SeoulBikeData,seoul_bike_baseline_v3,2026-01-04T21:00:44.858019,7,ARIMA,24,clean_only,False,42,0,0,48
674.2174051523983,792.0316842839369,3.488294540201275,53.4604167864146,SeoulBikeData,seoul_bike_baseline_v3,2026-01-04T21:00:45.171357,8,ARIMA,24,clean_only,False,42,0,0,48
795.0092623333156,894.7831336363123,4.115634227418281,69.40853318974328,SeoulBikeData,seoul_bike_baseline_v3,2026-01-04T21:00:45.741809,9,ARIMA,24,clean_only,False,42,0,0,48
710.7714300608724,825.0455715949512,3.660222555830687,55.08041367483134,SeoulBikeData,seoul_bike_baseline_v3,2026-01-04T21:00:46.272514,10,ARIMA,24,clean_only,False,42,0,0,48
667.6135413666854,766.6519822311236,3.4211147345610233,51.44404597735976,SeoulBikeData,seoul_bike_baseline_v3,2026-01-04T21:00:46.833824,11,ARIMA,24,clean_only,False,42,0,0,48
636.5148941219871,754.143305954947,3.2721014471459258,50.587773811200286,SeoulBikeData,seoul_bike_baseline_v3,2026-01-04T21:00:47.196780,12,ARIMA,24,clean_only,False,42,0,0,48
736.4948943125182,860.6120924701128,3.783605013315298,58.98501453064754,SeoulBikeData,seoul_bike_baseline_v3,2026-01-04T21:00:47.683603,13,ARIMA,24,clean_only,False,42,0,0,48
774.7639896384325,893.5030050910225,3.987768464873283,58.351226219825435,SeoulBikeData,seoul_bike_baseline_v3,2026-01-04T21:00:48.297030,14,ARIMA,24,clean_only,False,42,0,0,48
765.8786902802212,871.997839517635,3.9308115824043774,56.304574142207976,SeoulBikeData,seoul_bike_baseline_v3,2026-01-04T21:00:48.657725,15,ARIMA,24,clean_only,False,42,0,0,48
